~,CAT,RY,FRSX,KO,GE,AMT,MMM,TWTR,NNDM,EBAY,PYPL,CMRX,MO,BAC,AGLE,WBA,PG,TWST,TMO,RTX,HD,FB,GS,MS,FNKO,UNH,RUT,NVCN,PFE,JNJ,CSCO,NMRK,AAPL,FARM,MA,SCOR,SCON,FordMotor,BMY,HDB,NMRD,DVAX,TMUS,GOOG,SDC,BBI,FDX,V,NVCR,FRTA,UPS,UHT,NEE,INTC,FNLC,MCD,FEYE,AXP,PM,IBM,DEO,NFLX,MSFT,N225,TSLA,RIO,FARO,SLAB,KLXE,JPM,TD,MCFT,SNP,CIIC,CVX,BA,FNJN,VZ,USB-PO,DIS,MRK,CVS,UVV,TRV,NKE,ATEC,LOW,XOM,BBQ,IFRX,OPTT,IBKC,EXAS,PIXY,DHR,ATINC,EXC,WMT,TM,CVCO
PYPL,0.02836359371098917,-0.0358133617804177,0.05128014333337385,0.04478396578772231,0.03685191820297209,0.3214926830967431,0.11338727582562265,0.05611558976128802,-0.0766339221984445,0.567092789938569,1.0,0.45966098875314854,0.07753388648883161,0.03196058083965982,0.21515119325067514,-0.26635360831469057,0.02378227854707657,0.5943416109850512,0.5482348293738257,-0.04210933654005556,0.36731685721250545,0.6340150278665109,0.18789019831752257,0.22664656612709358,-0.0843399528194886,0.5324398410166581,0.1617102578170244,0.14724933350201003,0.4875947085442125,0.6457096362909002,0.2684501464975925,-0.0931807419795547,0.30876939542643195,0.044883778876462964,0.40453540674528876,0.23148386651084402,0.16149169999738575,-0.017725377446162042,0.2603391287734195,-0.0010330424157348813,-0.147756065415122,0.07845230622300953,0.4976317871396356,0.3610038564054193,0.11231326018893538,-0.02564979043235348,0.031681610970829,0.46338652545381204,-0.09252587523728152,0.17266280903751413,-0.2926047893538093,0.036557310695587826,0.16750055692991372,0.3047467799905056,-0.14119345705248132,0.20463579333439783,0.05721458280515659,0.08632632648790475,0.10049839096938835,0.24539645386475098,0.15981313114192994,0.6484303559418024,0.4943264646157655,0.1974413586356986,0.4408933757702775,0.2599385438269421,0.5402215413978172,0.09380448024533582,0.05520479559426471,-0.01948753348836077,-0.035636940508941985,0.2553753761555356,0.03129396875316929,-0.1655350137209802,0.11544275856003439,-0.12205889683020982,0.09442922071880396,-0.013710545978972142,0.43849392103556006,0.08987028854734874,0.08037112208795351,0.005727604562226907,0.04691736706456283,-0.02966182444836521,0.26426885131406486,0.03017416741586615,0.3572234544156953,0.010150736111941089,-0.10010425982570209,0.10584959196366552,-0.06952592409470147,-0.0349037697658793,0.29652177441328925,-0.0179938326971229,0.6600248502064877,-0.2142177927325012,0.10172793887185512,0.12675030917564642,-0.09167710097757872,0.024785091855922738
CMRX,0.06605833460226102,0.22850469322118333,0.4502021393970412,-0.06763306087134796,0.09673334659887244,-0.47733033863153773,0.39209507978415703,0.39165603560258966,0.6631323343234473,0.5560630027487314,0.45966098875314854,1.0,0.43939857631703305,0.0015002016391408982,0.10773894520353829,0.10837593578733686,-0.4673738060484386,0.26115881740763763,-0.2681068370445511,0.013220894181210165,-0.18665221376753888,0.16288866489404968,0.0234642516610817,-0.04202465726437717,0.5626680543088513,-0.134060718673436,0.21998586911509674,0.6122678616683642,0.7491891742938905,-0.009310761547488085,0.7810849252493623,0.019001981371352072,-0.5651721783479902,0.6091542539085902,-0.15601268652304895,0.5552891903035925,0.8122597237010575,0.5059922895295902,-0.5661517801835347,0.38006402102774256,0.5871776552759743,-0.12091901579711381,-0.31127883380409066,-0.4265210817094143,0.3572288770753987,0.6956596206753148,0.4360154993955459,-0.11383788167914256,-0.37160161230886074,-0.42946865162364367,-0.13107925411728374,-0.5029862948251216,-0.6005125032954226,-0.5155134495319843,-0.04309739215019652,0.3424248482783295,0.15279377812188702,0.304080037424759,0.060621334134840076,0.3080341546075751,0.5023920674281307,0.17350304781326806,-0.42137100824629187,0.021977631667709316,-0.43621688092810507,0.5873775682607724,0.05933996058789567,0.11485775423728906,0.7917197859962818,-0.10594468516116756,0.357225128263573,0.5669347456248102,0.6801223862170518,0.05195413901756711,0.49599207923849714,0.32173360103772647,0.569008005764,-0.14351304741895102,0.16959618630396633,0.37405210549762624,0.05978845114155055,-0.49479160111820414,0.5823132521133416,0.49846607678393723,-0.2528612950809648,-0.22809576951272678,-0.10970219540229427,0.5266153768051554,0.21353397863844706,0.3155596336896442,0.618801679849755,0.3360581000682422,0.6517550744788697,0.623429980951642,-0.1368122831138399,-0.2985772233070461,0.4015626152113293,-0.535546276752385,-0.30207746075945563,-0.3018453318869444
MO,0.7340020690813548,0.7625329038641906,0.42167267787446755,0.5755333593401756,0.7476988459649284,-0.3234191218643409,0.8488533874469649,0.3174620585450888,0.6409040811012681,0.14843929802634193,0.07753388648883161,0.43939857631703305,1.0,0.7402323244647653,0.40783275739956515,0.7219841456940168,0.16673913724731773,-0.4190185308383745,-0.02152337262507737,0.7505902294547592,0.11572613239329295,0.4588812849261286,0.6756228448664509,0.6687218888623878,0.6276295677995339,0.22358206898863303,0.7918635877709957,0.6009576237313916,0.7318560922519712,0.13570113593165928,0.6961460583025242,0.7471324552293472,-0.18885425450685794,0.8362837967605613,0.37737614022968174,0.6457497048819694,0.3009888808570419,0.8421529951373405,-0.08153551967099221,0.883698466043096,0.09385921700790802,0.5421823398616218,-0.49789722982036944,0.06605298897128017,-0.2045773825959456,0.3970005647136938,0.7991586465850667,0.36817657932661096,0.20171152481322055,0.2125387736818732,0.4272554093640114,0.2497477623501067,-0.07834427513744195,-0.07552803027547049,0.7039933948124716,0.5691319033172139,0.8070914370664249,0.8139921702472046,0.7387455436872646,0.5895922157032196,0.8229321828996147,-0.2752057761035696,-0.3263287526542318,0.632988566748057,-0.4449409210821741,0.8730779902715388,0.1840214745099321,0.5889966912122778,0.6130561132953476,0.6811858304125155,0.7949943930585368,0.786983359766668,0.7626978473867232,0.43054359608199405,0.7777681659749593,0.7310071859725477,0.8428498428255005,0.5093355037064556,0.49815717239708895,0.8594495372507315,0.6922965968208931,0.24857181153786706,0.7949069933078533,0.7498259089809176,0.3803705472055483,0.507289442125085,0.4121978773841888,0.8075218708475776,0.613683926743828,0.176396167984558,0.5175544991652311,0.7977318534373221,0.5737750964346037,0.47073262662816423,-0.0036907709194010153,0.4760115622210873,0.7263232048509518,-0.42285122209185816,0.4589002430392271,0.345384677876124
BAC,0.9214739776414957,0.8776397851869853,0.41355031066467834,0.8259299871278596,0.9089480512839012,-0.03949477053617963,0.807833320045043,0.27227489836231816,0.3039111261691314,0.057718327486568466,0.03196058083965982,0.0015002016391408982,0.7402323244647653,1.0,0.7011810947008378,0.828486641093793,0.6178007907759284,-0.4628507581120905,0.29953134516771557,0.9647321584506154,0.5718230044217735,0.6927275971733072,0.952219496254947,0.9443831557985513,0.4167722442390644,0.376784510268863,0.9452488128539087,0.3288683900253612,0.401640619518275,0.2120933848775752,0.3880417807951181,0.9577058455303054,0.2569524203407035,0.6062450648376396,0.7429599943070249,0.24542557006054275,-0.10895261963944416,0.7082483057825659,0.33121456556804063,0.8188207888674419,-0.2980992054753798,0.7259816678946257,-0.19362832818869616,0.5512810028639918,-0.6408874041893344,-0.028921588625684436,0.7261505665497427,0.7149601736742596,0.5689089868147503,0.6678830347643963,0.6730550398474913,0.7125862929062341,0.38217042761670716,0.3946286428586618,0.9464391238522376,0.5884644082304181,0.9362279345560468,0.8595466225964898,0.7798466243371923,0.7391751097264281,0.714102253408266,-0.4083571898567724,0.03851872741539684,0.9011730820131899,-0.13415889634365083,0.6991198901904896,0.48467827640128347,0.7997659031282723,0.1657980357193141,0.9891973050696615,0.8205318124821499,0.6313507402250229,0.44213127129460594,-0.3689951093648445,0.7214827549129096,0.7460583835654786,0.6579834393156039,0.7464999997427567,0.6000559057281798,0.8693702984614364,0.7730884754030342,0.7028897754209229,0.6138715912510228,0.6130652990153106,0.7780807023314305,0.869489975945143,0.8030729057492142,0.683565980720224,0.7328218469441813,-0.1315302190768586,0.23397875834912998,0.8292832073935182,0.37964137262121345,0.17633251527105812,0.27701335064229027,0.8666385997217508,0.6847264250501142,-0.060963964315751205,0.8891853468675652,0.797704986679103
AGLE,0.5879975419550744,0.68661647014267,0.5792189676164056,0.6747764075673179,0.4978547070194794,0.05200760141992638,0.6414383448436684,0.5335347622809372,0.2625634526214718,0.5177208141799724,0.21515119325067514,0.10773894520353829,0.40783275739956515,0.7011810947008378,1.0,0.5860606348589424,0.5868589976007512,-0.03531080099407325,0.19463551014814223,0.6971075395020457,0.7415257853080734,0.6535664188699185,0.7638631943400351,0.6377049545220984,0.4820127783649843,0.20140022035914396,0.7695024898082047,0.19267974887807576,0.24754975567559848,0.06298118976290819,0.3496737640404649,0.6633405107464655,0.11709565296730776,0.4192992051319715,0.5984765452004779,-0.10484689496029202,0.11600146715553508,0.5603577329902604,0.14373877591011947,0.5161656284303853,-0.058225379167918215,0.48705871566446346,-0.013049434924193732,0.4802576954048848,-0.5089980390013987,0.10598151157929177,0.6383532428074515,0.6129644393203715,0.6346809588802209,0.44901674610827874,0.7202989369327351,0.5460941761747246,0.2278023219927774,0.2413509521460388,0.6477407353587261,0.6678811628280411,0.6508177208711353,0.653638871689453,0.47791200908383613,0.7438500466586913,0.6516602177043195,-0.3984254679407189,0.030101274133057663,0.6829495104683725,-0.15287129881025946,0.3966692737026785,0.6263583440213707,0.821120890744008,0.13259979365207253,0.664279245641096,0.6604255610784772,0.44527234178860037,0.3238431528865177,-0.405713066745945,0.7151494999653859,0.6391251559111011,0.5108855724045602,0.6210278038090122,0.680302391673735,0.709900903524131,0.6223659117693287,0.5288535938235644,0.44366444300130503,0.5470599718389869,0.5639276257606463,0.7376830544214297,0.7757954670879238,0.6126361657012935,0.6687518534929546,-0.1529169112349014,0.3060241860788249,0.6769709994917906,0.5327696366216166,0.28479835381403906,0.2828037330771174,0.6734411143206829,0.5400124838657355,0.04779235837513096,0.7173323662383347,0.7257942637186242
WBA,0.8292275922777254,0.8509316077942736,0.5354383070263766,0.6110051705608279,0.7379268014319359,-0.40566250089561323,0.81298987713667,0.29922192121572344,0.529115821233577,0.04572145337256494,-0.26635360831469057,0.10837593578733686,0.7219841456940168,0.828486641093793,0.5860606348589424,1.0,0.40745589602473514,-0.6122430287876125,-0.06601729462159663,0.835495741030808,0.32485550240891214,0.3545005144786778,0.7168721571630277,0.6548809693910767,0.6001957742019283,0.01077888855700622,0.796482464979945,0.43704856634647044,0.39128292357095423,-0.16745437708573033,0.46821181233506365,0.8707033177786946,-0.13207118946828822,0.7026427384198832,0.33191078936757495,0.2102733897468971,0.0835666759208649,0.7899681763347299,-0.061185809849749674,0.8322445430461626,0.06843541198101342,0.5623226280162348,-0.5385541690863664,0.12942521294008508,-0.5841279107383213,0.18780188037515474,0.7586874180787869,0.3119173748261164,0.4069001516412004,0.2905864560269276,0.7752261320547321,0.4055128100164094,-0.021192739192364442,0.01864366722115204,0.850991026322776,0.4677819323845871,0.8597559095778097,0.7525793716787424,0.5733226090415847,0.6076994476942293,0.6984555829098258,-0.6519860267723092,-0.3725084783115781,0.787694880886379,-0.5303241316416184,0.6526583487574644,0.1325561777205564,0.7225067482264997,0.3847901881096395,0.7983740021149219,0.8378880356516742,0.599345451685328,0.5758131293613922,-0.43199225332643904,0.7679285582152939,0.8193285662731292,0.6562329207124906,0.6739083223889627,0.341794296311752,0.84159318267128,0.6545543484393406,0.4979340609882593,0.6927489220635582,0.6906858361438722,0.43931796426632863,0.6630564269715736,0.5083202952464844,0.7830098501303779,0.7986951428388489,-0.14878310551988108,0.4790610216980021,0.8279454356685054,0.3828657211430182,0.3888843616738676,-0.16335849358907253,0.7852514648729124,0.6393541079270445,-0.1349042918463094,0.7513031516074786,0.5483290034846472
PG,0.5325550466815947,0.42563875271228824,0.19253577988929793,0.6903883736126639,0.41717046593912244,0.516088610151495,0.33974069591504696,0.11452402016022299,-0.2334387287565326,0.09269226581758223,0.02378227854707657,-0.4673738060484386,0.16673913724731773,0.6178007907759284,0.5868589976007512,0.40745589602473514,1.0,-0.19976174731391058,0.5716820635816809,0.5838357501268384,0.7046580800034932,0.5513888374922264,0.693171189072949,0.6453376118186264,0.0011501399823218668,0.4306281423388903,0.5258527063836579,-0.20079727533276617,-0.11347781553007316,0.3435735168616084,-0.14978557457134814,0.5524674299661164,0.5773549330585699,-0.06985227141244735,0.7190479798519028,-0.38073739468152773,-0.4424176990156675,0.14718787273393427,0.6019723833344187,0.23604657985244681,-0.5555153197633274,0.468339110584692,0.200793480421041,0.7386255119539556,-0.6064794713032678,-0.4495816369596213,0.1941866617715771,0.7069063330652031,0.7638390193528078,0.689600240799522,0.6196460172516259,0.8163473622765738,0.7226243705904373,0.642834458463916,0.5926265472302076,0.3749249550993521,0.44789922212480715,0.3855472942057812,0.4491821870712207,0.45022795728765264,0.2501902667099397,-0.28471472179317314,0.4347331421194454,0.5792729591977815,0.24818379581863176,0.09931502895804174,0.5037373429656932,0.623030741221506,-0.42839018080189106,0.6600810144121185,0.3120209162668941,0.009755005231194836,-0.15767530832307047,-0.6688401425258447,0.2622016159070776,0.283663451383275,0.0796923219760565,0.7030989984172794,0.504662257506162,0.38908017950334695,0.6600717076483125,0.8044449692704481,0.06880081569722754,0.14614176473852158,0.7757652873329275,0.7469738671637858,0.7450420365564836,0.15919291864946888,0.3599702493592523,-0.45684029634767603,-0.22213405664835123,0.31742192495417515,0.03954928157612221,-0.20928990744026088,0.5489238512364673,0.7578940198540134,0.2488898148813246,0.5457910510038154,0.8045160128775494,0.7476362476590801
TWST,-0.44412035887727774,-0.4279888102776221,-0.01910104884807106,-0.25387868321697543,-0.3854516046780545,0.3131583550110704,-0.373377029947866,0.07415275308092381,-0.30000424520007685,0.4655727526542413,0.5943416109850512,0.26115881740763763,-0.4190185308383745,-0.4628507581120905,-0.03531080099407325,-0.6122430287876125,-0.19976174731391058,1.0,0.16070112731343922,-0.4730722102042897,0.08254964671383792,0.06773670606604305,-0.3049517331690103,-0.3194984456699356,-0.24474980674439759,0.15390310268741406,-0.32076830265997996,-0.23504592809097224,-0.024864811371906374,0.22910789541055243,-0.03335064048137087,-0.49678735436378,0.058093027231948445,-0.3000790625986393,-0.0211831894486595,-0.2019696097489164,0.23358535735518263,-0.39127300015086713,-0.029192798979132236,-0.4769572604273798,0.11931692481801094,-0.4004507512991071,0.5995319079964462,0.015959592743467654,0.14736686414502015,0.03006605025770657,-0.23378181443597884,0.02830326635917071,-0.14508145038927844,-0.1583673945055735,-0.4870811456411243,-0.24405258129932883,0.048118306616215634,0.04070036613189182,-0.5648260885718195,-0.024660873609449654,-0.45920388382618416,-0.3152166526778198,-0.23384754108353759,-0.05122902903085502,-0.2663931104107715,0.6173615132806881,0.3671572366329905,-0.5067502756101526,0.4224487927400925,-0.26895274278119385,0.3556297599610408,-0.3313079760881632,-0.10434910690153196,-0.48759484430914196,-0.38674667118399353,-0.17556889685805152,-0.25426167034501357,-0.5850416272553236,-0.2690191447724447,-0.4069509006398644,-0.3270911290305353,-0.44843093358836816,0.04009063695394491,-0.35744140216738945,-0.3687432562412147,-0.3560036250155803,-0.3001275332686058,-0.27385566030845415,-0.21927905998887726,-0.3443339475338361,-0.12433575733338993,-0.35441666594812693,-0.39058910948766523,0.02857411021690087,-0.1933820858682569,-0.4087313676247642,0.1031988597276316,-0.12318939977171954,0.3127032233147067,-0.5251970290667218,-0.25319924747156625,0.10625135697861936,-0.42922896314902215,-0.23122648759177247
TMO,0.3133203431516766,-0.06547734702641612,-0.3022864626578574,0.2018014819932158,0.22348357870988098,0.6252254506002547,0.06972975479068055,-0.4035256534206879,-0.5730327538334268,-0.0034117010995013738,0.5482348293738257,-0.2681068370445511,-0.02152337262507737,0.29953134516771557,0.19463551014814223,-0.06601729462159663,0.5716820635816809,0.16070112731343922,1.0,0.15644553619298607,0.45805326936045465,0.6860735355112101,0.38937029497422937,0.514172063213169,-0.514079122393082,0.8662991153806205,0.18327381194177852,-0.2642378019316946,0.08692172273584838,0.8374382349128593,-0.2990277684182241,0.15323564204529605,0.8820086362049671,-0.29773327045780695,0.6485864350666054,-0.0586184593021135,-0.5850123008733461,-0.2886282474147607,0.8747327965658415,-0.09014499191335128,-0.783463857030314,0.40653227107435547,0.5739523752439463,0.8224926325416465,-0.6688266831995976,-0.7292279892554623,-0.19637593466567174,0.6549344093176196,0.3154579383867861,0.6841809635489934,-0.01772385564708731,0.611870567472372,0.7052658644763182,0.8660854289000047,0.13945868680843332,-0.0869496779641531,0.16801063724583168,-0.021788049007823305,0.24954282274738912,0.06728023845063665,-0.13699541532884071,0.4958201713824128,0.8751425339680668,0.39877220859128915,0.7590333415302724,0.04992223090764216,0.5534439812824156,0.17935457523031323,-0.5877264899355905,0.3275733230656819,-0.17774618344760382,-0.13276506339600427,-0.4129846822811874,-0.4285415153173393,-0.15876262200949978,-0.2852009028536759,-0.22707429052722444,0.32590274560755034,0.3668879526793325,0.01464958289228687,0.32245170422759006,0.6563365719058745,-0.22685778448949476,-0.3525378315442864,0.6812086055697258,0.42049492701916646,0.5732720206942483,-0.2801113439037577,-0.21021241058104262,-0.23271466801846755,-0.6324662986327111,-0.1760964963878597,-0.2564275118474098,-0.5972578130159772,0.9091551061281555,0.210670738764827,-0.15919671181856032,0.6505707304593826,0.3776430147210003,0.34381451433325577
RTX,0.86579505433795,0.9333086058723099,0.4813217752586822,0.8853046322089468,0.9048312699382818,-0.05450196247761188,0.8080575822042956,0.40760590603979346,0.4098866679804529,0.1044965020897537,-0.04210933654005556,0.013220894181210165,0.7505902294547592,0.9647321584506154,0.6971075395020457,0.835495741030808,0.5838357501268384,-0.4730722102042897,0.15644553619298607,1.0,0.5796813853708018,0.6002000691659625,0.9340626534461125,0.8968386166947079,0.5211515887617654,0.24900957373847452,0.9594536167393608,0.39907644467158826,0.3877428782522059,0.1127301314375094,0.44010595099429406,0.958176988531997,0.13145439902369424,0.6622398951625199,0.697569662062602,0.24484314844772223,-0.003105913244877451,0.7800282303876572,0.2085585055000279,0.8594516566058321,-0.16581964221942855,0.6687233926614191,-0.26123555164668966,0.4561628162956088,-0.5848867611722592,0.11493437105608843,0.7752018912312608,0.6702953196106116,0.5596679511706836,0.6050909190772588,0.6808289519820268,0.671177407169748,0.35266823019778487,0.2749790148090124,0.948267939102886,0.6971928582184702,0.9284635361494122,0.9105571217832342,0.782382984332318,0.7889988279253471,0.7828389835746906,-0.49258559943329083,-0.08605180627334956,0.8431918647415496,-0.22917825490312121,0.6921437369847785,0.4687212241543177,0.7893140248970786,0.25847103921941766,0.9604762019355466,0.8801691473742264,0.7005264599408871,0.5167166424280666,-0.22169978848453983,0.7743616603576479,0.8414758295216078,0.7290204207522817,0.7395919285658668,0.6118148350225144,0.8854685943721446,0.7652452389265767,0.6143738895076504,0.6556309871215489,0.7238059716583217,0.7132946236746398,0.8348019634811975,0.7639205444438455,0.7470727069040364,0.8145813865137592,-0.09002844868065177,0.3611830020480146,0.8930517411729675,0.44978875944769175,0.29622320249875184,0.17774218184753726,0.887993207191462,0.7904287353787668,-0.17419993165507883,0.8581988396238912,0.8161484873796806
HD,0.4841032575146307,0.5334848493323835,0.3727696698280362,0.6744208569479648,0.40578223261020024,0.4250566235806233,0.38058394607519436,0.3354936720468052,-0.047341981662797045,0.4351877988734594,0.36731685721250545,-0.18665221376753888,0.11572613239329295,0.5718230044217735,0.7415257853080734,0.32485550240891214,0.7046580800034932,0.08254964671383792,0.45805326936045465,0.5796813853708018,1.0,0.6783330086018545,0.686565984909851,0.62414726617163,0.12682523249244446,0.3414087931301004,0.6151723873798816,0.04358627710977246,0.08577110840607097,0.27024077226851406,0.08251360562144362,0.495441362505457,0.4476117314454539,0.10878549385511244,0.7247893728529917,-0.2860359663496326,-0.2007623850568307,0.2616429639799297,0.43515713782397514,0.30302556277845377,-0.2756679631704775,0.38581231678041883,0.3806660901339427,0.6812919052262387,-0.29223456892345007,-0.1862368681894409,0.3278585470281231,0.7556138682561003,0.547447598882386,0.6316306081388011,0.47099050806981113,0.7034940218652964,0.5990842926931454,0.5388734006926746,0.5161074715787944,0.5526109113701282,0.5136261050399231,0.4716224790921301,0.3983210723017843,0.6343542888277501,0.40520093224647064,-0.16021424791650046,0.37597038118204007,0.5462653749503597,0.24509700712287583,0.20394152391163833,0.7055494291685247,0.6322806282105611,-0.18398923701255648,0.5868935584597028,0.43109188664761844,0.29599665454926,0.0032077612946138042,-0.6846283059648604,0.4331460225040355,0.40613297194279574,0.21923310884380154,0.5881329589625496,0.6699183717706427,0.4279119653465935,0.4794666156103899,0.5996510960322148,0.17407577431378096,0.2782544461953221,0.7270201706373953,0.6721614782851113,0.8631377571748381,0.2934436312673329,0.5299689723890194,-0.3249402952689211,0.034662210188378936,0.4370812631049294,0.2644692662288578,0.004759684681786901,0.5146177472320438,0.6600893912978871,0.426900648683434,0.34434870710778925,0.6933725826688459,0.7833691377740167
FB,0.6573142031214935,0.4922970161157062,0.3017432378486419,0.56083919746347,0.6015048331373555,0.2712768135485575,0.587628050011846,0.12136991716309464,-0.016770734339391684,0.3392515893625865,0.6340150278665109,0.16288866489404968,0.4588812849261286,0.6927275971733072,0.6535664188699185,0.3545005144786778,0.5513888374922264,0.06773670606604305,0.6860735355112101,0.6002000691659625,0.6783330086018545,1.0,0.7968791188817722,0.8021093387842959,0.11102090764282131,0.7082012354340911,0.701402678951517,0.12751067521404594,0.46925392578746755,0.604139704492572,0.28117239730873606,0.579520578508076,0.5420701629686306,0.2653671742254589,0.826959417256371,0.14113091106464692,-0.12140241471391572,0.3496537342301469,0.5338446884396362,0.43224847766909597,-0.44680232695030947,0.5756861470853663,0.2555531779515773,0.7553132197106309,-0.558655516551161,-0.2204274594223416,0.4181483571632043,0.8569554806172418,0.46993440345879933,0.6821781036742992,0.3304794177149677,0.6250719488599835,0.4789397482053055,0.6102700650417269,0.5411562018573515,0.4730152688043431,0.6517968182536366,0.559463165825697,0.5979716529547179,0.5889346095116191,0.4845957576259959,0.16702974538010484,0.48857884409929253,0.7322630166714333,0.30496077492869106,0.5300369238637278,0.7248004094842531,0.6438495830580732,-0.05163402692194665,0.6644439007427224,0.4344113373008852,0.4168941428244624,0.16860337836821623,-0.6425792701167536,0.4673641215446673,0.31909268624719483,0.39687051285318137,0.5071702944036195,0.7048674170145393,0.5834532928912995,0.6084962856627983,0.6189401919960752,0.32120710566667804,0.2678396451016769,0.7934452671135118,0.6860964833080367,0.8322311886438027,0.3593780922357456,0.3648134579930394,-0.12030745782684142,-0.06772344933944227,0.4379022415135181,0.3448416144752886,-0.009479941124984395,0.735278365932259,0.4783330698909263,0.38019989044073327,0.20141784224154408,0.6208327517089693,0.606642232208812
GS,0.8591443634912709,0.8380651223397039,0.48980482833550376,0.872101671058583,0.8551011306041314,0.11230421791405452,0.7988711282217769,0.3651759339934479,0.24322531862225252,0.21863206445496483,0.18789019831752257,0.0234642516610817,0.6756228448664509,0.952219496254947,0.7638631943400351,0.7168721571630277,0.693171189072949,-0.3049517331690103,0.38937029497422937,0.9340626534461125,0.686565984909851,0.7968791188817722,1.0,0.9478538838375425,0.42066357246774616,0.4330439571857657,0.9392419611939836,0.2634513587407974,0.40323901939612716,0.3001768729778771,0.40360527678086733,0.8909613943504683,0.3230773730323061,0.5084997072068578,0.8339189323879866,0.13851047180636664,-0.047843106206847855,0.6699938080510103,0.361179478591056,0.7293568782674293,-0.318637044142898,0.6449391530649722,-0.07588715754424856,0.6356323616133249,-0.6338907642924946,-0.041147146496912326,0.7059054111023019,0.8277343555207908,0.644542421690458,0.7009426004153015,0.6657874268238699,0.7303718026409738,0.4607174270233328,0.45960216154083794,0.8844498217703319,0.6985657267458031,0.8784744741104366,0.8601947134930107,0.7723215471306589,0.8070202909322725,0.7178694858596606,-0.31781103554125023,0.1472681073565389,0.8380622420488061,-0.031709295772844946,0.6594083054724407,0.6318040080887524,0.84625405442779,0.1183340970258217,0.9402177064086874,0.7789315885613066,0.5929568431860756,0.3991855463913381,-0.7352089193721422,0.7143583561681531,0.7014290254472024,0.6359305025144069,0.7182456054005902,0.7012029103500614,0.8389814845195127,0.7898568406798533,0.68441283749185,0.5821666514348985,0.606949322114569,0.8163750232982123,0.8651743184575555,0.8598880364358076,0.6490231868805911,0.6993360936684557,-0.1856891939881237,0.20620872772475865,0.7912606657293412,0.45726684635014525,0.1955733736114872,0.4342500097493275,0.8340721899190285,0.6850375021938142,0.0004912030410801624,0.8748220736423932,0.8308778997027801
